fecha,vuelo,origen,destino,pasajeros,retraso_minutos,combustible_litros,temperatura,tripulacion,equipaje_kg,carga_kg,velocidad_crucero,altitud_crucero,distancia_km,duracion_prevista,duracion_real,escala_tecnica,puerta_embarque,terminal,tipo_avion,capacidad_maxima,asientos_business,asientos_turista,ocupacion_percent,precio_medio,ingresos,costes_operacion,satisfaccion_media,incidencias,clima_origen,clima_destino,visibilidad_origen,visibilidad_destino,viento_origen,viento_destino,presion_origen,presion_destino,humedad_origen,humedad_destino,conexiones,equipaje_perdido,comidas_servidas,bebidas_servidas,peliculas_disponibles,wifi_disponible,asientos_preferentes,mascotas_abordo,asistencias_especiales,edad_media_pasajeros,satisfaccion_comida,satisfaccion_vuelo,satisfaccion_tripulacion,consumo_entretenimiento,uso_wifi_percent,compras_abordo,nivel_combustible_llegada,tiempo_taxi_despegue,tiempo_taxi_aterrizaje
2023-03-13,IB1053,BCN,GRX,147,24,5948,13,7,2796.9,1100.5,876,10632,1230,89,120,true,A20,T1,A321,220,22,198,66.8,212.6,31252.2,25224.4,4.4,0,Soleado,Lluvia,10,5,17.8,18.9,1017.0,1018.4,78,69,5,0,132,294,50,true,22,0,8,47.0,4.8,4.2,3.9,51.5,86.0,2189.6,1953,8,9
2023-03-14,VY9148,BCN,LCG,153,17,7435,11,3,3147.1,1156.9,808,10603,1192,129,156,false,B22,T1,A321,220,22,198,69.5,196.4,30049.2,16142.8,4.7,1,Lluvia,Nublado,9,10,16.0,14.1,1016.1,1016.1,84,82,2,1,137,306,55,false,22,8,9,37.7,3.8,4.4,4.2,52.8,62.0,1130.6,2127,15,10
2023-03-15,VY9109,BCN,IBZ,188,0,4407,12,5,3050.7,1267.1,887,9011,604,55,59,true,C16,T1,A320,200,20,180,94.0,106.9,20097.2,23712.3,4.7,3,Lluvia,Nublado,5,10,20.0,18.0,1017.0,1017.1,79,75,1,0,169,376,51,false,20,4,10,46.8,4.7,3.8,4.6,59.7,74.3,2227.8,1801,15,5
2023-03-16,IB9405,BCN,IBZ,159,23,4366,16,7,2561.3,1732.9,865,10073,1118,64,68,true,C4,T1,A350,300,30,270,53.0,107.2,17044.8,19358.3,4.6,2,Nublado,Soleado,10,10,16.6,15.9,1014.2,1018.4,76,84,1,0,143,318,59,true,30,5,2,38.5,3.8,4.5,4.0,75.3,61.3,2442.1,1668,13,12
2023-03-17,IB9069,MAD,FCO,223,1,5119,8,7,2514.0,1676.1,809,9652,873,86,90,false,A22,T4,A350,300,30,270,74.3,253.2,56463.6,16053.5,3.9,1,Lluvia,Soleado,9,10,13.7,14.8,1013.2,1013.4,63,78,5,1,200,446,53,true,30,4,6,46.1,4.0,4.6,4.0,55.2,65.1,2474.2,1839,8,6
2023-03-18,IB4672,BCN,HOR,165,25,6507,11,7,1825.6,2317.9,886,10601,543,118,137,true,C16,T1,A330,250,25,225,66.0,102.8,16962.0,35987.0,4.7,1,Lluvia,Lluvia,8,3,13.1,21.8,1012.9,1018.2,90,87,4,0,148,330,60,false,25,5,5,40.5,4.4,3.8,4.0,53.7,86.3,1604.6,2126,11,7
2023-03-19,IB3997,MAD,SPC,273,20,6796,9,6,3333.1,1536.4,863,10022,894,65,68,false,A5,T4,A319,180,18,162,151.7,239.1,65274.3,38433.6,4.0,0,Lluvia,Nublado,9,10,20.7,19.4,1013.0,1013.6,62,72,4,0,245,546,46,false,18,4,8,34.2,4.7,3.8,4.0,50.3,69.1,1913.5,1501,12,5
2023-03-20,IB1642,MAD,BJZ,271,28,7243,14,8,3320.8,1724.6,818,9145,638,133,150,true,B19,T4,A321,220,22,198,123.2,215.0,58265.0,25682.5,4.7,0,Lluvia,Soleado,7,10,14.0,20.1,1010.6,1009.2,63,71,2,1,243,542,54,true,22,0,8,45.7,4.1,4.2,4.6,74.3,76.4,2283.1,1698,6,9
2023-03-21,IB9196,BCN,LPA,155,11,5290,15,8,2689.2,2198.3,814,10273,1010,139,145,true,B19,T1,A319,180,18,162,86.1,146.9,22769.5,39374.9,4.4,0,Lluvia,Lluvia,10,10,20.6,20.2,1019.1,1014.6,77,63,4,2,139,310,62,false,18,4,9,40.0,4.1,3.9,4.2,68.9,69.3,1866.8,1983,7,5
2023-03-22,VY4079,MAD,HOR,175,28,4572,15,7,2503.3,911.7,852,9825,1275,89,119,true,C4,T4,A320,200,20,180,87.5,228.2,39935.0,17098.7,4.5,2,Soleado,Soleado,10,10,20.8,14.1,1016.7,1019.7,75,70,1,1,157,350,55,true,20,7,5,33.2,4.0,4.6,3.9,64.0,83.3,1442.1,1784,15,6
2023-03-23,VY8927,MAD,GRX,251,9,5701,12,3,1833.2,2109.7,863,9869,1139,128,135,false,B6,T4,A330,250,25,225,100.4,130.7,32805.7,27900.0,3.8,2,Lluvia,Lluvia,10,5,21.7,17.3,1009.1,1017.2,82,75,1,2,225,502,62,true,25,1,2,46.3,4.5,4.5,4.4,55.4,84.7,2139.1,1401,15,11
2023-03-24,IB1245,MAD,FAO,245,27,5817,17,4,2449.8,2482.2,871,10998,1238,125,143,true,C12,T4,A319,180,18,162,136.1,232.6,56987.0,24671.3,4.1,2,Soleado,Soleado,10,10,20.9,14.1,1015.8,1017.1,79,84,4,2,220,490,41,false,18,7,5,42.5,4.7,3.8,4.8,69.2,76.6,901.9,2083,9,5
2023-03-25,IB8304,MAD,SVQ,210,8,4811,15,3,3765.0,2141.8,884,11473,1041,69,83,false,A22,T4,A319,180,18,162,116.7,154.3,32403.0,24881.4,4.1,3,Lluvia,Soleado,10,10,15.2,19.4,1016.7,1018.3,79,64,5,1,189,420,58,false,18,7,9,37.8,4.7,4.8,4.2,60.2,84.7,1385.0,1840,6,6
2023-03-26,IB5393,BCN,SCQ,267,28,4945,12,7,1852.9,2490.4,832,9150,519,94,109,false,B8,T1,A321,220,22,198,121.4,103.8,27714.6,22314.0,4.4,0,Soleado,Nublado,10,10,21.4,16.5,1013.5,1015.2,81,78,3,2,240,534,42,false,22,5,10,47.3,4.5,4.4,4.5,73.5,83.8,1155.4,1377,8,12
2023-03-27,VY4389,BCN,AGP,153,19,6150,8,4,2688.5,1766.5,834,11393,1026,71,77,true,B5,T1,A320,200,20,180,76.5,168.7,25811.1,48701.2,4.0,0,Soleado,Soleado,10,10,14.3,20.1,1018.0,1017.7,79,87,3,1,137,306,64,true,20,1,2,45.8,3.8,4.7,4.3,74.1,63.9,1869.6,2131,6,6
2023-03-28,VY5106,BCN,TFS,235,19,5533,9,4,2533.7,1880.2,878,10086,961,127,136,true,B21,T1,A319,180,18,162,130.6,217.0,50995.0,44030.1,4.4,1,Soleado,Soleado,10,10,19.3,17.1,1017.6,1015.1,86,81,4,1,211,470,59,true,18,6,9,34.7,4.6,4.8,3.9,70.7,73.5,1072.9,2159,10,10
2023-03-29,IB7668,MAD,FUE,151,5,4511,13,8,2912.8,1228.0,843,10895,1064,122,124,true,B10,T4,A321,220,22,198,68.6,220.4,33280.4,39993.0,3.8,0,Nublado,Lluvia,10,6,12.2,20.6,1016.8,1015.2,64,85,4,2,135,302,59,true,22,7,1,42.1,4.4,4.4,4.9,76.2,79.2,1843.3,2328,8,6
2023-03-30,IB3759,MAD,MXP,217,15,4384,16,5,2058.8,1649.2,878,10497,719,70,85,false,C15,T4,A350,300,30,270,72.3,151.7,32918.9,38409.2,4.3,1,Soleado,Soleado,10,10,16.4,19.2,1016.5,1016.5,78,81,3,1,195,434,65,false,30,0,4,41.4,4.3,3.9,4.7,62.4,72.1,839.5,1485,12,5
2023-03-31,IB8154,MAD,LEI,226,7,5553,21,4,2274.2,2179.8,825,9147,485,65,73,true,A13,T4,A350,300,30,270,75.3,200.1,45222.6,19610.7,3.7,3,Lluvia,Lluvia,5,2,16.7,14.9,1009.9,1018.9,68,84,4,0,203,452,57,false,30,4,2,42.5,4.1,3.9,4.2,50.7,61.0,1964.2,2165,12,11
2023-04-01,VY6787,BCN,LEI,212,1,7104,9,7,3595.3,2380.9,804,11728,1153,68,79,false,A20,T1,A320,200,20,180,106.0,222.0,47064.0,47740.1,4.1,1,Lluvia,Nublado,5,10,13.8,13.6,1017.6,1008.1,69,82,5,1,190,424,45,true,20,1,4,47.8,4.8,3.8,3.9,58.2,71.6,1676.9,1844,6,7
2023-04-02,VY9440,MAD,TFN,231,13,4716,13,3,2553.3,1846.3,854,10257,679,70,85,true,C7,T4,A321,220,22,198,105.0,190.6,44028.6,49688.4,4.8,0,Lluvia,Soleado,9,10,18.1,15.3,1009.9,1009.8,88,71,3,2,207,462,44,true,22,4,2,37.8,4.4,4.7,3.9,61.7,83.4,1011.6,1751,8,8
2023-04-03,VY8272,BCN,VGO,225,6,7341,16,6,3317.2,1280.6,802,10438,1060,61,76,true,A8,T1,A330,250,25,225,90.0,265.1,59647.5,22320.7,4.2,0,Soleado,Nublado,10,10,15.4,12.9,1014.6,1012.5,79,80,3,2,202,450,57,true,25,6,6,44.5,4.2,4.2,4.1,52.9,62.4,1918.2,1562,11,9
2023-04-04,VY3481,MAD,FAO,225,29,6596,20,5,1733.7,1324.6,807,11227,866,95,131,false,A18,T4,A319,180,18,162,125.0,103.1,23197.5,42430.5,4.6,2,Soleado,Nublado,10,10,15.7,13.2,1009.3,1013.7,89,60,3,1,202,450,62,false,18,2,3,41.3,3.9,4.3,4.9,67.1,74.8,806.1,2206,7,5
2023-04-05,IB2211,MAD,AMS,235,10,6730,15,6,3337.1,2109.1,850,9683,605,64,73,true,B1,T4,A321,220,22,198,106.8,217.2,51042.0,25947.4,4.8,1,Nublado,Soleado,10,10,13.8,19.4,1011.1,1010.4,79,70,5,0,211,470,42,false,22,0,7,49.9,4.2,4.2,4.1,60.3,86.9,1475.2,2177,6,6
2023-04-06,IB8391,MAD,VGO,250,9,4109,14,7,1834.0,1920.2,845,11190,728,112,128,false,A1,T4,A320,200,20,180,125.0,152.3,38075.0,29360.3,3.8,0,Lluvia,Lluvia,7,6,18.7,18.3,1013.7,1012.7,61,78,1,0,225,500,57,true,20,0,6,35.2,4.7,3.8,3.8,57.4,78.9,1807.2,1620,15,12
2023-04-07,VY1243,MAD,BJZ,247,24,5597,18,3,2023.6,1246.9,883,10312,975,126,139,true,B21,T4,A330,250,25,225,98.8,126.6,31270.2,25266.9,3.8,3,Lluvia,Soleado,3,10,19.7,15.7,1010.2,1013.9,63,73,2,2,222,494,49,true,25,7,1,35.8,4.2,4.0,4.4,71.2,68.2,1662.4,2138,9,6
2023-04-08,VY5183,BCN,SPC,142,13,7199,12,3,3657.8,941.3,803,10350,788,115,134,false,A21,T1,A320,200,20,180,71.0,292.1,41478.2,16976.0,3.9,3,Lluvia,Nublado,6,10,12.1,18.1,1009.8,1013.6,75,75,3,0,127,284,63,false,20,5,8,41.0,4.0,4.3,4.0,62.7,62.7,2243.9,2087,10,10
2023-04-09,VY8738,MAD,TFS,236,20,6776,7,6,3215.4,1285.3,858,10417,1039,54,72,false,C14,T4,A330,250,25,225,94.4,181.4,42810.4,37821.7,4.2,2,Soleado,Soleado,10,10,12.4,19.1,1011.7,1011.8,89,77,4,1,212,472,41,false,25,3,2,44.0,4.5,3.8,4.3,51.9,71.6,1992.3,1623,15,6
2023-04-10,IB3055,BCN,HOR,271,16,6424,17,6,3732.3,1960.5,826,9273,772,91,93,false,C10,T1,A319,180,18,162,150.6,246.2,66720.2,35516.9,4.4,1,Lluvia,Nublado,8,10,14.6,14.0,1018.0,1019.4,63,64,3,0,243,542,63,false,18,5,10,39.9,3.7,3.7,3.8,68.6,62.4,2221.5,1776,8,7
2023-04-11,VY3853,BCN,GRO,145,27,4964,20,8,2084.3,2180.1,819,11680,724,88,95,true,B8,T1,A320,200,20,180,72.5,273.9,39715.5,38191.4,4.0,3,Lluvia,Nublado,3,10,12.4,18.3,1014.0,1016.4,90,74,1,2,130,290,53,true,20,4,4,39.5,4.7,3.8,4.0,56.5,81.5,1162.0,2340,10,8
2023-04-12,VY5674,BCN,FAO,230,13,4287,13,4,2515.3,1520.0,803,9267,873,106,124,true,B24,T1,A350,300,30,270,76.7,144.8,33304.0,17521.1,4.3,2,Lluvia,Lluvia,7,9,13.9,13.9,1015.8,1018.9,69,67,3,1,207,460,48,true,30,0,4,34.2,4.7,3.9,4.3,63.2,68.4,705.1,1332,9,8
2023-04-13,VY5470,BCN,SPC,142,6,4311,9,4,2891.5,1318.6,838,11227,1190,147,162,false,A9,T1,A350,300,30,270,47.3,195.6,27775.2,35406.8,4.5,0,Nublado,Soleado,10,10,20.8,13.9,1018.1,1010.2,87,74,4,1,127,284,55,true,30,6,10,38.7,4.4,4.2,4.1,52.3,86.6,771.6,1432,7,6
2023-04-14,VY1342,BCN,ORY,183,7,7468,10,3,2346.2,1454.7,875,9670,718,94,96,true,C11,T1,A330,250,25,225,73.2,204.5,37423.5,43843.3,4.8,3,Nublado,Soleado,10,10,14.0,13.2,1017.7,1015.1,67,64,1,1,164,366,58,false,25,1,9,49.0,4.2,4.0,4.3,50.8,81.3,2028.2,1629,8,7
2023-04-15,IB9298,MAD,SPC,243,10,7279,21,5,2036.5,2346.7,875,9417,1170,107,125,true,A24,T4,A319,180,18,162,135.0,243.0,59049.0,49961.6,4.3,3,Soleado,Lluvia,10,7,15.4,20.8,1009.6,1016.4,85,82,1,2,218,486,51,true,18,2,4,33.1,4.1,3.8,4.1,60.3,65.0,1852.7,1966,13,9
2023-04-16,VY9995,BCN,FCO,195,24,5654,7,7,2776.1,1254.0,882,11981,1030,139,149,false,A12,T1,A350,300,30,270,65.0,266.0,51870.0,48850.8,4.4,1,Soleado,Lluvia,10,6,13.1,14.2,1011.8,1013.5,89,62,4,2,175,390,47,false,30,7,4,42.2,4.6,4.1,4.3,73.2,62.7,1677.3,1623,8,6
2023-04-17,IB3939,MAD,AMS,188,24,5377,14,5,2347.6,969.2,883,9912,817,82,91,false,A19,T4,A319,180,18,162,104.4,250.8,47150.4,45361.0,3.7,2,Soleado,Lluvia,10,6,13.0,15.9,1008.0,1013.1,83,82,5,0,169,376,40,true,18,1,1,35.1,4.7,4.1,4.1,54.1,78.3,1963.5,1776,15,11
2023-04-18,IB7649,BCN,LIS,204,20,4975,18,6,2071.2,2121.7,841,9978,1276,93,120,true,B5,T1,A350,300,30,270,68.0,148.6,30314.4,32400.7,4.5,3,Soleado,Nublado,10,10,15.0,13.1,1011.2,1018.1,90,80,5,2,183,408,49,true,30,0,7,45.7,4.6,4.3,4.2,73.8,86.9,1706.0,2255,8,11
2023-04-19,IB3504,MAD,AGP,196,0,6900,19,7,3384.4,1601.5,882,10881,1189,85,94,false,A8,T4,A320,200,20,180,98.0,117.5,23030.0,25397.4,3.9,1,Lluvia,Soleado,10,10,19.9,14.9,1016.3,1013.6,84,78,1,2,176,392,60,false,20,7,8,43.1,3.8,3.9,4.9,62.6,80.7,1268.1,1725,9,9
2023-04-20,VY8158,MAD,XRY,222,20,6759,8,5,2515.1,1214.3,854,11973,705,50,52,false,B7,T4,A320,200,20,180,111.0,199.3,44244.6,37874.1,4.5,0,Soleado,Nublado,10,10,13.4,14.0,1015.6,1011.6,60,84,5,1,199,444,42,true,20,8,7,34.0,3.9,4.6,4.5,66.3,82.2,1287.4,1414,12,8
2023-04-21,VY8879,BCN,ACE,161,19,4895,10,6,2835.6,1352.5,863,10606,788,66,74,false,C15,T1,A330,250,25,225,64.4,246.3,39654.3,47737.0,4.2,3,Soleado,Soleado,10,10,13.7,14.8,1010.3,1009.5,70,85,4,1,144,322,61,false,25,3,10,44.4,4.4,4.5,4.6,67.9,84.9,1278.9,1509,12,5
2023-04-22,VY4180,MAD,SCQ,186,25,5533,7,5,1879.1,1745.5,841,10659,665,123,136,false,B14,T4,A330,250,25,225,74.4,292.1,54330.6,42379.5,4.3,2,Nublado,Nublado,10,10,19.1,12.6,1020.0,1016.3,84,87,2,0,167,372,54,true,25,6,3,49.0,4.9,4.2,4.1,60.7,79.5,1468.2,1936,7,8
2023-04-23,IB5129,MAD,TFN,210,3,6709,21,4,2122.0,1240.3,868,10957,460,127,138,false,C16,T4,A330,250,25,225,84.0,112.1,23541.0,28297.7,4.6,1,Soleado,Nublado,10,10,15.7,12.0,1018.2,1019.3,62,66,1,1,189,420,40,true,25,1,2,35.1,3.8,4.1,4.2,64.2,85.9,1099.9,1538,12,10
2023-04-24,VY4231,BCN,SCQ,219,25,4491,21,8,1860.9,1415.7,813,10656,997,150,167,false,C5,T1,A350,300,30,270,73.0,283.8,62152.2,22826.1,4.1,0,Soleado,Soleado,10,10,17.5,19.0,1009.5,1013.0,78,74,1,1,197,438,62,false,30,4,7,34.0,4.3,4.5,4.3,63.5,61.7,1937.2,2160,15,12
2023-04-25,VY9090,BCN,FUE,147,12,7250,7,8,2618.7,2019.9,823,11796,1151,68,88,true,A3,T1,A330,250,25,225,58.8,260.4,38278.8,31821.6,4.3,3,Lluvia,Lluvia,3,4,21.7,19.4,1009.4,1013.8,90,79,3,2,132,294,52,true,25,0,2,34.2,4.4,4.4,4.9,57.3,71.2,2333.6,2101,10,12
2023-04-26,VY9330,MAD,FCO,142,12,6767,18,3,2727.4,1012.0,815,9539,1193,131,152,false,B15,T4,A321,220,22,198,64.5,151.8,21555.6,39197.2,4.2,1,Lluvia,Nublado,9,10,17.4,14.5,1012.9,1014.4,73,65,5,0,127,284,47,false,22,8,5,36.6,4.3,4.2,4.2,65.9,67.2,2005.3,2292,15,12
2023-04-27,IB3576,BCN,HOR,207,7,5934,13,4,2341.2,993.1,861,10177,833,95,102,true,B22,T1,A350,300,30,270,69.0,255.3,52847.1,45683.7,4.6,3,Soleado,Soleado,10,10,13.3,13.6,1012.4,1009.7,64,67,3,2,186,414,52,true,30,4,7,47.5,4.3,3.8,4.2,75.6,74.1,1352.9,1318,7,11
2023-04-28,VY1780,BCN,ACE,251,21,5277,20,6,2005.0,1636.9,800,9472,1280,57,74,false,B3,T1,A319,180,18,162,139.4,169.5,42544.5,39292.3,4.3,1,Soleado,Lluvia,10,6,21.3,16.3,1019.0,1016.6,89,60,5,2,225,502,41,false,18,6,2,41.8,4.7,4.2,4.3,64.9,75.0,2255.8,2388,12,7
2023-04-29,IB5417,BCN,BJZ,196,21,4395,9,4,2724.6,2115.9,817,9872,1056,113,138,true,A7,T1,A320,200,20,180,98.0,260.9,51136.4,15286.5,3.9,0,Soleado,Nublado,10,10,12.7,16.0,1019.3,1012.4,66,69,5,0,176,392,65,true,20,8,2,35.7,4.9,4.1,4.5,60.8,75.4,1311.3,2358,6,8
2023-04-30,VY8370,MAD,IBZ,166,2,7183,20,7,2349.3,1566.3,859,10799,412,65,66,true,A23,T4,A320,200,20,180,83.0,167.6,27821.6,21255.5,4.3,0,Lluvia,Soleado,2,10,20.5,18.4,1013.9,1016.2,60,82,5,0,149,332,60,false,20,3,5,33.4,4.9,4.5,4.4,57.2,63.1,756.2,1742,14,10
2023-05-01,IB2765,MAD,SPC,200,28,7319,7,4,3358.3,2281.2,863,10325,624,109,141,false,C12,T4,A320,200,20,180,100.0,122.9,24580.0,20965.4,4.8,2,Lluvia,Soleado,6,10,13.7,13.2,1010.3,1017.4,71,72,3,2,180,400,58,true,20,4,8,45.4,4.6,3.8,3.7,52.9,69.1,832.9,1568,13,9
2023-05-02,VY8338,MAD,LEI,188,1,5984,13,6,3739.8,1241.7,853,10869,543,66,77,true,B20,T4,A350,300,30,270,62.7,270.5,50854.0,14531.6,4.7,0,Nublado,Nublado,10,10,17.9,15.9,1015.0,1017.4,62,79,3,0,169,376,51,true,30,3,7,40.8,3.8,4.9,4.6,55.4,73.2,2074.5,1866,15,12
2023-05-03,IB4544,BCN,BJZ,185,27,6846,13,8,1802.2,1597.7,856,10184,921,104,133,true,C9,T1,A350,300,30,270,61.7,203.6,37666.0,40162.0,3.9,0,Nublado,Lluvia,10,3,21.0,21.3,1012.4,1010.7,79,71,4,1,166,370,62,false,30,2,4,43.6,4.0,3.7,4.3,65.9,72.8,2471.6,2144,6,6
2023-05-04,VY4334,MAD,LCG,251,11,4965,10,3,2972.0,1204.9,838,9762,632,112,122,true,A18,T4,A321,220,22,198,114.1,254.1,63779.1,47625.7,4.9,3,Lluvia,Lluvia,3,8,20.3,20.3,1016.2,1017.3,73,64,5,0,225,502,56,true,22,3,2,34.0,4.4,4.0,4.5,50.1,73.2,1414.8,1582,6,7
2023-05-05,IB1962,MAD,LHR,261,0,4374,20,4,3547.8,1696.7,885,9415,896,86,95,false,B19,T4,A330,250,25,225,104.4,138.0,36018.0,43587.3,4.3,3,Soleado,Lluvia,10,9,12.7,12.2,1008.9,1016.1,63,60,2,1,234,522,54,true,25,6,7,42.5,4.0,4.7,3.9,51.3,86.7,1570.3,2273,8,8
2023-05-06,VY8862,MAD,OVD,218,6,5522,9,6,2466.7,1101.7,814,9682,1224,87,103,false,C22,T4,A330,250,25,225,87.2,113.4,24721.2,49259.0,3.9,0,Soleado,Soleado,10,10,16.9,13.6,1019.4,1008.2,62,60,2,2,196,436,50,false,25,5,4,42.3,4.5,4.2,4.8,67.7,60.9,1135.9,2377,14,12
2023-05-07,VY4799,MAD,CDG,257,13,7067,17,8,2322.8,1552.2,816,12093,1054,67,83,true,A22,T4,A319,180,18,162,142.8,275.3,70752.1,36529.1,3.7,2,Lluvia,Soleado,7,10,14.4,15.0,1009.5,1018.7,86,77,4,1,231,514,43,false,18,5,7,34.2,3.7,4.8,4.3,72.9,78.0,1166.0,1890,12,10
2023-05-08,IB8209,BCN,ORY,240,13,4411,19,8,3375.1,1031.1,876,11618,835,98,108,false,B25,T1,A319,180,18,162,133.3,165.3,39672.0,18123.0,4.9,1,Lluvia,Nublado,3,10,12.8,14.5,1014.7,1016.8,65,76,1,2,216,480,65,false,18,1,5,44.2,3.9,3.9,4.3,70.6,62.4,1759.3,1637,10,11
2023-05-09,VY2975,MAD,GRX,159,20,4736,12,8,2743.4,1017.1,878,11561,1259,89,104,false,B2,T4,A320,200,20,180,79.5,262.4,41721.6,26932.9,4.5,3,Soleado,Nublado,10,10,19.0,22.0,1012.7,1012.4,74,60,3,0,143,318,42,true,20,2,2,46.6,4.2,4.4,4.8,67.9,75.4,1060.0,1392,8,6
2023-05-10,VY6179,BCN,OVD,160,14,6225,21,4,2569.2,1337.3,812,11361,761,137,156,false,B8,T1,A321,220,22,198,72.7,269.6,43136.0,43512.8,4.5,2,Lluvia,Soleado,9,10,12.4,14.4,1014.6,1019.7,87,87,2,1,144,320,62,true,22,0,3,33.8,4.1,4.3,3.7,75.8,69.5,1927.5,2366,12,10
2023-05-11,VY6369,MAD,IBZ,234,4,7145,10,3,2348.1,2315.1,867,11263,661,84,96,true,C11,T4,A320,200,20,180,117.0,156.5,36621.0,17488.6,4.4,2,Soleado,Lluvia,10,7,13.8,21.5,1014.2,1010.7,87,90,5,2,210,468,48,true,20,2,6,43.2,4.6,4.8,4.4,55.9,68.1,2240.7,1957,15,11
2023-05-12,IB3104,BCN,VLC,222,13,5687,19,8,1800.5,2403.7,886,9808,847,91,109,false,A15,T1,A350,300,30,270,74.0,247.7,54989.4,45448.3,4.5,0,Nublado,Lluvia,10,7,13.1,20.8,1015.5,1010.3,74,83,1,2,199,444,50,false,30,5,1,34.9,4.8,4.1,4.1,66.9,75.9,2135.7,1318,15,12
2023-05-13,VY5281,BCN,FUE,151,5,7064,9,7,3105.5,1715.9,883,9163,899,101,101,false,B3,T1,A319,180,18,162,83.9,216.6,32706.6,37791.1,4.6,2,Lluvia,Nublado,3,10,18.4,19.9,1015.5,1018.8,71,82,3,2,135,302,57,false,18,8,5,34.6,4.9,4.7,3.9,68.9,70.1,1491.8,2124,6,8
2023-05-14,VY8958,BCN,TFN,186,12,4126,20,5,2419.7,2000.9,802,11376,518,148,167,true,A10,T1,A321,220,22,198,84.5,289.7,53884.2,20945.8,4.7,1,Nublado,Soleado,10,10,12.7,19.7,1008.7,1011.5,85,70,4,0,167,372,44,true,22,2,3,33.9,4.6,3.9,4.5,75.8,62.6,1129.0,1465,8,6
2023-05-15,IB8134,MAD,PMI,176,28,4162,20,6,2870.0,2273.6,875,9500,928,116,133,false,B19,T4,A321,220,22,198,80.0,240.3,42292.8,19423.4,4.4,2,Nublado,Soleado,10,10,14.5,13.2,1017.5,1015.2,89,69,3,1,158,352,40,true,22,7,2,43.0,4.4,4.4,3.7,79.2,85.1,2031.4,2136,9,8
2023-05-16,IB5233,BCN,LPA,216,3,4070,18,5,3280.0,1032.4,829,10202,884,63,71,false,A12,T1,A320,200,20,180,108.0,267.1,57693.6,17650.3,4.9,2,Lluvia,Lluvia,6,4,20.3,14.7,1013.8,1008.8,74,72,5,2,194,432,43,false,20,6,7,35.2,3.9,4.6,3.9,64.8,78.7,1685.0,1435,13,9
2023-05-17,VY2718,MAD,FUE,259,14,6239,20,4,3160.3,1102.6,869,9985,807,126,140,false,C12,T4,A319,180,18,162,143.9,204.0,52836.0,14023.5,4.7,1,Nublado,Nublado,10,10,13.4,15.9,1011.2,1008.8,61,75,5,0,233,518,56,false,18,5,9,47.1,4.7,4.3,4.0,78.2,82.0,792.8,1514,6,6
2023-05-18,VY6916,BCN,SVQ,234,11,5552,22,7,1993.7,2019.3,837,9027,699,141,158,false,B20,T1,A330,250,25,225,93.6,196.5,45981.0,17856.1,4.5,2,Lluvia,Lluvia,7,8,17.7,14.4,1013.2,1009.7,72,90,1,1,210,468,61,false,25,6,10,46.8,4.4,4.5,4.0,61.5,78.9,1696.3,2321,9,6
2023-05-19,IB5061,MAD,TFN,177,27,5479,12,7,3542.9,2441.4,813,9273,1054,120,139,true,B10,T4,A320,200,20,180,88.5,218.2,38621.4,24711.8,3.7,1,Lluvia,Lluvia,6,2,20.2,20.2,1019.0,1019.2,71,89,2,0,159,354,40,true,20,7,4,47.6,4.5,4.2,3.8,53.0,62.7,1952.7,1618,15,6
2023-05-20,VY6705,MAD,OVD,171,24,7403,11,5,2735.0,1943.5,809,9939,965,134,135,true,A1,T4,A321,220,22,198,77.7,262.2,44836.2,14258.1,4.2,2,Nublado,Soleado,10,10,21.2,13.7,1010.4,1011.2,78,81,2,2,153,342,57,true,22,3,6,38.6,4.8,3.9,4.1,51.5,75.3,1934.3,1828,9,8
2023-05-21,IB6257,BCN,LCG,254,27,5132,22,5,2365.4,1427.1,842,10850,706,73,96,false,A9,T1,A330,250,25,225,101.6,196.3,49860.2,49663.9,4.4,3,Soleado,Nublado,10,10,16.4,15.2,1009.2,1016.2,83,87,5,1,228,508,48,true,25,6,9,49.9,4.8,3.7,3.8,56.3,68.3,1534.7,2289,11,6
2023-05-22,IB1983,MAD,ACE,188,2,7307,18,4,2730.3,2035.3,873,9198,1115,90,100,false,C4,T4,A350,300,30,270,62.7,163.9,30813.2,44918.2,4.9,3,Lluvia,Nublado,6,10,19.7,14.5,1015.8,1011.7,90,65,5,2,169,376,54,false,30,1,6,39.4,3.7,4.8,4.3,63.8,84.9,1130.4,2248,6,12
2023-05-23,IB4578,MAD,AMS,178,29,6116,22,7,3225.8,1722.8,870,11570,1226,114,152,false,A21,T4,A330,250,25,225,71.2,278.7,49608.6,42192.8,4.1,2,Nublado,Soleado,10,10,16.5,18.8,1010.5,1015.7,68,84,4,0,160,356,55,false,25,1,10,46.4,3.8,4.0,3.9,51.7,71.9,1980.8,1981,8,5
2023-05-24,VY8104,MAD,BIO,160,1,4954,7,8,1705.5,2416.6,878,12009,500,77,84,true,A8,T4,A321,220,22,198,72.7,156.4,25024.0,24717.6,3.8,3,Soleado,Soleado,10,10,13.7,19.3,1017.1,1012.3,80,82,3,2,144,320,41,false,22,4,8,48.4,4.7,4.6,4.5,78.9,69.5,2049.8,1322,11,9
